,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,spreadtotal,decimalodds,americanodds,participantscore,underdogscore,dateForJoin,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,over_under_total
home_three_point_field_goals,0.03158282093700201,0.03158282093700201,0.03164590609130808,0.02984822796803864,-0.09449726589370071,0.014575512273397664,0.013082566018886174,0.1817115777300088,0.03165624331039939,0.0382400253892237,0.009452219050654832,-0.03869077720458429,0.06246498330146529,-0.09553073373292081,0.4445682923472648,0.006600901367586232,-0.22868788663920492,0.012949760771410756,-0.13291471511359151,0.0018793419663105397,-0.07880555434798944,-0.009152868102688434,-0.044864803999961476,-0.019629564703846882,-0.05068668971701314,0.028029498901544193,-0.5227907790166877,0.016727346099995214,-0.02899082710863399,-0.043548747432470176,-0.23096841888488048,-0.08652108300257914,-0.040850136479726865,-0.06925696539461748,0.07320867980798727,0.020675933988890744,-0.016185911502682972,0.003765704287804337,-0.09416627827315488,-0.21640525447236364,0.007379160755211785,-0.031767791936709755,-0.0701132430070176,-0.12620014180454794,0.03498134814194199,-0.07939153508849034,0.006853699809007805,0.21405877008981594,0.6213945149488597,-0.05084323400425507,0.17958305882203274,0.016727346099995214,0.028982814802352416,0.4697294279985526,0.4828570650197253,0.5372920241521413,0.2646170042845154,0.6063830020688721,-0.15206686791797364,0.16022883117152595,0.01617779750394725,0.16820919116489982,-0.02065152167055243,0.5526579171663286,0.4445682923472648,-0.006530468754116829,0.20252942129550563,0.3993894757466894,0.30374294077755115,-0.02806728327706549,0.23297894405648997,0.5552495379193415,0.7843689795127837,0.6100635078737102,1.0,0.0942182555166768,0.4481449410597902,0.4474761771981695,-0.028426478189529564,0.2918635594245563,0.1778257884229292,0.013158510206023011,0.1618165837405983,-0.03859101707652976,0.04381199716687,0.06997382827026709
home_total_rebound_percentage,-0.028901608450856143,-0.028901608450856143,-0.02901004802332906,-0.02692583367912733,-0.1142267487926739,0.030389115389898726,0.023842693852447545,0.09974494462296948,-0.04831047020394913,-0.03473851501208718,0.028375102024364607,-0.15210249862085046,-0.07413833184593001,-0.024514753267316565,0.3517832282210071,-0.6204804691447438,-0.5648290366226025,-0.24522172843484435,-0.025551975571524235,-0.27831752162007295,-0.2715103563139773,-0.05918922465634893,-0.06876900053320274,-0.06740461739119794,-0.09197007264448956,0.07834230015257067,-0.023200654054611868,-0.31469695962704775,-0.5932344077549017,-0.41360702668271093,-0.022810004361999356,-0.280434414471479,0.13788644086978627,0.1369000147325414,0.11436926875608665,0.10260002063717039,-0.15619781982442182,-0.052820484301514654,-0.9999966309081079,-0.7047527243609927,-0.2605172463394922,-0.19424671372625613,-0.22627515309746565,-0.10568090611392185,-0.19740152586132945,-0.22550958771234658,-0.03586462421225501,-0.02417784646782589,0.15388507967683773,0.05692747507397848,0.02725197600130986,-0.31469695962704775,0.5932181393195607,0.36444940241194324,0.27342359975826314,0.049566189550761044,0.22943590798762659,0.19362545151933583,0.02034193184635911,0.04662234802070799,0.038913485320642795,0.06332899142200114,-0.016048802491871846,0.019987828389740368,0.3517832282210071,0.6204767175846972,0.3796456278994177,0.0024354701708389926,0.33067372671875256,-0.13217423112875198,-0.09519628341751635,-0.12043312906719507,-0.044451082406628255,0.14216102869973102,0.0942182555166768,1.0,0.43034390295777236,0.28001689857818646,0.18329111252925523,0.19332815898612551,0.10082248317764092,0.15304725423391316,0.184635991946513,0.016537439289852764,0.03369626530308202,-0.0052868496415759865
home_total_rebounds,-0.007613634171494024,-0.007613634171494024,-0.007734762852777275,-0.008608408563485003,-0.1078618691962319,0.010328044339488855,0.017696617037310455,-0.1614176984794712,-0.33122560464268275,-0.01839413029413215,0.009143228417219196,-0.20235336129721027,0.029458124737930736,0.035103269512708125,0.015898374028025058,-0.29244547699799955,-0.12601450025790495,-0.2801255488308939,-0.09870769151583415,-0.30475587993299424,-0.33839791200873437,-0.08799824712053998,-0.12384861397359717,-0.10854025906023092,-0.16131285650423738,0.016080701037064698,-0.7691100511635894,-0.29548043492955217,-0.23231345512239235,-0.10747705896243018,-0.1651117546875687,-0.3834299639715113,0.01257872626125568,-0.021238044128010076,0.06775988434083291,0.030363067423586115,-0.170994940173083,-0.10665730850266221,-0.4303838692984831,-0.16568809322900988,-0.3061377009225968,-0.11214112149357225,-0.15623177317228784,-0.10611125028622549,-0.2301640902226226,-0.25126936882727413,-0.03161830536800819,-0.011268524697974258,0.5906861744937331,0.03843089517418222,0.37962011994721057,-0.29548043492955217,0.23231539618865668,0.939873197610927,-0.0549161480535696,0.8403537916506416,0.0268823509058413,0.7216406263730307,-0.05716106505553056,0.4317635412346427,-0.07182425155605562,0.39666724536192666,-0.013847072855060285,0.8107102458396004,0.015898374028025058,0.29245756899307596,0.6834092611271735,0.5372188208062787,-0.09918721578303358,-0.07422677670958387,0.32242992509667373,-0.01957158277684645,0.5940542292744588,0.10748748664642593,0.4481449410597902,0.43034390295777236,1.0,-0.06778649620542984,-0.00584666570858383,0.5072052629375354,0.7354043265205389,-0.04888050283863034,0.6308411944430778,-0.012371011342248443,0.1480685642001376,0.03208954314722826
home_true_shooting_percentage,-0.01873511177551475,-0.01873511177551475,-0.01855388718642387,-0.01787141180919891,-0.11844834442894833,0.02450560431931373,0.005673741685929832,0.5235928114450051,0.39759705489353486,0.008417657364609102,-0.012985174577015448,0.03991806163597459,-0.22128342401674894,-0.29199181149267117,0.8485453003787934,0.04459794959207758,-0.7016697455383754,0.019498466271549348,0.11039141259788043,0.01907069085702579,0.08401947784247911,0.03750035618307871,0.06951294693910451,0.014897264030289431,0.07225212427776587,0.13912503259648812,-0.024143187368515062,0.1001768546129011,0.022661993095894492,0.04278810645413842,0.04730792950545957,0.11360400001094059,0.039140115855367634,0.04654972128419837,0.022337440792531502,0.06395635574804773,-0.0004762232169578959,0.038399425001114054,-0.2798978450112393,-0.5658454114271001,0.028149228102450463,-0.1261594449210822,-0.10399061413884762,0.037839172688179816,0.031867777367875466,0.05368848246525413,0.0016603367528827706,0.13067395131199394,0.38344635781555386,-0.01029125634604652,0.014729087281745228,0.1001768546129011,-0.022653989350542664,0.05118975448754325,0.9664092480355387,-0.08239174410717098,0.7327914354861468,0.37484634718229204,0.1644214181044416,0.10054121530694046,0.18367336602377565,0.16199962822799568,0.0016502018235156006,0.023931130191345462,0.8485453003787934,-0.04456006618590743,-0.29193534054006365,0.08419087797196843,0.7991624803106877,-0.054751597796542754,-0.027055344017747562,0.11080201523728823,0.016186853208884765,0.5507855045528133,0.4474761771981695,0.28001689857818646,-0.06778649620542984,1.0,0.15145030511311358,0.09978355244095406,-0.12589208032127538,0.5243735620584462,0.20085952376451008,0.03928976837205205,0.06409514121832655,0.07042618840149917
home_turnover_percentage,-0.10204112458953317,-0.10204112458953317,-0.10204728618224221,-0.10498003447708104,-0.041658177115499614,0.018448356768450695,0.01569249340320259,-0.10685101386469124,-0.08677464214478466,-0.0999945707259523,0.04439626919224466,0.022521327549830567,0.05026687345342747,-0.04984310948830045,-0.2723516179811767,-0.0032776382520203905,-0.3243656155581987,-0.08379378749063242,0.06626492289875684,-0.06724098046977554,-0.022295438455033553,-0.007624400147323841,0.0055078862504131226,-0.012010804033017262,0.001332385581046524,-0.029740529300464613,-0.0009624324424805425,-0.13641106794238225,-0.03496453307514275,0.0006623135774011321,0.06914654971658174,-0.0378121499468799,0.7230303607376032,0.7311198018173692,-0.024575959937328064,0.00562443840334011,-0.09430513990316919,-0.06575777811995873,-0.18323433753831897,-0.2722126994704693,-0.08451531745598337,0.1086393959685448,0.13768449049253742,0.04976435145299537,-0.019947335164344375,0.026309167685698735,-0.0366460405448738,0.11285651747178314,-0.015684949210549467,0.042306948876327966,0.04826903355380754,-0.13641106794238225,0.03498635173698528,0.050201971957594675,0.14287577714504276,-0.17286078276266656,0.10792285671669455,-0.09010265123781133,0.113523723922554,0.006241460237087108,-0.028148833793126556,-0.0033070653907448025,-0.05644942256245067,0.001004426534136594,-0.2723516179811767,0.003288031957287536,-0.12305289950180884,0.09834019603837217,-0.15863893380719768,0.027057789524714482,0.043003533481447295,0.07520373559807918,-0.08063288233663453,0.03924658305490844,-0.028426478189529564,0.18329111252925523,-0.00584666570858383,0.15145030511311358,1.0,0.7813317298429899,-0.18131057927025507,0.11704809448994777,-0.09502678964076308,-0.006840125110740813,0.20282151534386986,-0.014834900297499795
home_turnovers,-0.09960665078070426,-0.09960665078070426,-0.0996356495135069,-0.10498795719933289,-0.06313139623896796,0.015178591569646882,0.016710345976091497,-0.11690471185418605,-0.17744242209223166,-0.09999227102339998,0.05727679299207792,-0.003222839738846843,0.06781750825211241,-0.01958895006492185,-0.2098841859448208,-0.06537610978013103,-0.3082582819309616,-0.03785671581362345,-0.0934344641432897,-0.030177956234442704,-0.08325881032657471,-0.002678343766416488,-0.030303594399021784,-0.029003477100444337,-0.04071773254555508,-0.032234798901063066,-0.5500933952442769,-0.11386826859503056,-0.06588264459128611,-0.06222408352701408,-0.015151024381576237,-0.10405671319798755,0.5743554094550929,0.5587733518030789,0.00010330826049472874,-0.031314073050632725,-0.053354733559624626,-0.05636889252157238,-0.1932511492867404,-0.2936618198913873,-0.04240276439494179,0.1251187317679714,0.11516536799498193,-0.05086421599103851,0.0024659626905874964,-0.03983380414855854,-0.025304204449852055,0.08517907125591924,0.40751829154217856,0.01409962756621705,0.26401083919024915,-0.11386826859503056,0.06590999071771243,0.5190721941743116,0.0949280409074504,0.4388887193858297,0.12083832317053392,0.4356274052735983,0.08143605062851446,0.3324546975107003,-0.05979726941488234,0.3034310185578165,-0.04761831711204483,0.5792027479397791,-0.2098841859448208,0.06539489254407016,0.2560730928583304,0.49581925001092075,-0.18960127617599304,0.0403975870832932,0.33368269513819776,0.060090460008253785,0.3564608586155329,0.11441686469111557,0.2918635594245563,0.19332815898612551,0.5072052629375354,0.09978355244095406,0.7813317298429899,1.0,0.35068442415358597,0.08845788112611616,0.36821216982185095,-0.020765043926375643,0.29394233224562044,0.039031948627551376
home_two_point_field_goal_attempts,-0.046158224723560674,-0.046158224723560674,-0.04624448244392397,-0.04786652027331176,-0.0262954124413103,-0.008247215840089759,-0.00964735405567147,-0.051928398382102385,-0.15892388877241048,-0.049256249882479765,0.022122883237847255,-0.026816511430996493,-0.02609473174150561,0.12259845651947325,0.002814367890973898,-0.16889423346405946,-0.0601314027503904,0.035229689162145604,-0.18793139680054616,0.03731760908273134,-0.07675621173880606,-0.02923235613968173,-0.08233658493446865,-0.019884480961080628,-0.08764547815133196,0.007624685006688752,-0.7478451592041464,-0.014238208437011653,-0.056316392240867576,-0.0893097670340856,-0.19160922379283205,-0.11185627816891167,-0.10387085723593767,-0.130696816254758,-0.023790378765416464,-0.09335434847067152,0.03666931445417055,-0.02909729512980425,-0.10077796116226873,-0.10021630512629318,0.024865415320308674,0.034766591755346396,-0.012104981216297616,-0.07723485455569896,0.011376697502466901,-0.05341360808349179,-0.006254166635065094,-0.12486568087763741,0.5796790867312862,-0.010813170016779363,0.3317920379106336,-0.014238208437011653,0.05633243248799406,0.6565793279412173,-0.09497577626127458,0.8653336009518853,0.09335868695056868,0.785248259791378,-0.1581770259225889,0.34793793207990936,-0.06649268616867389,0.31618429971777057,0.02121746229772816,0.7883800040849744,0.002814367890973898,0.1688726029872115,0.5765585474224906,0.5190648953974408,-0.09746573470457576,0.04995676630209369,0.424379977740395,-0.4937928763347447,0.2758344428903858,0.07306421775351532,0.1778257884229292,0.10082248317764092,0.7354043265205389,-0.12589208032127538,-0.18131057927025507,0.35068442415358597,1.0,-0.061253826763665885,0.8694603596116491,0.02102211914881003,0.16843777439989732,0.04754005253520362
home_two_point_field_goal_percentage,0.02826265386464332,0.02826265386464332,0.028327518792439985,0.028167927032805858,-0.10713123446109228,-0.015088226311978689,-0.010486534142289665,0.28938707809088837,0.1962962067358573,0.034113533648138974,-0.017914034227311332,0.025471127094478282,-0.2487558414229739,-0.28575709413565303,0.4165576726768546,0.04127127853623682,-0.43705863883400536,0.04348201783114453,0.04125316724023901,0.04382226532133549,0.06774625999555457,0.010489429645134302,0.022418604793597183,0.024431512747903936,0.03179925410460203,0.09156633485699767,-0.05536716235635967,0.07228877641143328,0.019811546897145555,0.015184644236977216,-0.018829326344207517,0.07944529165614714,0.05894320917117832,0.0614521609167974,0.00041392352937082784,0.013392920841815386,0.029552491569996515,0.0308346453908127,-0.15297312426211937,-0.3588354005287714,0.047649638713107526,-0.049856567926685205,-0.04196081313263676,0.022814907910360144,0.03161773717865561,0.04338289330495164,-0.006461885432121395,0.015501695778004879,0.2447649674853373,0.0015702239620576427,0.024835161198576608,0.07228877641143328,-0.019809414106269418,0.03702674521658064,0.5398150794215896,-0.03765528636140212,0.7529636881793254,0.2959763175103991,0.01929935876237429,0.018673393363286134,0.00770668252955935,0.01665955577177304,-0.03871824472529468,0.028118743042046288,0.4165576726768546,-0.041255871117221836,-0.21075694518725638,0.03271997361588258,0.3928391909502286,-0.02185708446798427,0.0099739204677511,0.08993797935164753,0.01254208712971986,0.044968579217317124,0.013158510206023011,0.15304725423391316,-0.04888050283863034,0.5243735620584462,0.11704809448994777,0.08845788112611616,-0.061253826763665885,1.0,0.3595379831798017,-0.022382294273195935,0.0575253252320071,0.03211446643574445
home_two_point_field_goals,-0.0225202081601157,-0.0225202081601157,-0.022570486760502318,-0.024219939989227078,-0.07870166710038862,-0.013302557903545403,-0.012787358990040179,0.12114504766436521,-0.0301942253709843,-0.023697648900304326,0.012898999286077536,-0.012463364065310891,-0.176037016154986,-0.06242982535229418,0.2495019442499679,-0.12205934795916884,-0.3142114626546939,0.04116556760703678,-0.13126813018556005,0.04127933920514337,-0.039711575724969514,-0.0241039737499187,-0.06180910411277119,-0.010186465721489459,-0.06413657550763847,0.05759606345418191,-0.6895357033565642,0.013513087533721407,-0.038964940700808165,-0.06354433125039326,-0.1794947797239068,-0.06450021075638689,-0.06059970989866697,-0.08209491069998774,-0.016831445065566088,-0.06601315094618955,0.04184867911291022,-0.008615553644424375,-0.18455137666413737,-0.29939906458135185,0.032897284866676924,0.003886848747866456,-0.03027177869610537,-0.05328226459439854,0.014656838258516146,-0.03233390884528628,-0.005133554081198158,-0.11052051032689547,0.6700180857110829,-0.004449635080137485,0.3153011248649329,0.013513087533721407,0.03898103494320512,0.61062518735878,0.2376115109325777,0.7572947422772979,0.4120917466159771,0.8828158466877688,-0.12615557323192728,0.31871894828827746,-0.06304420446668405,0.2880433036146098,0.005034196562709264,0.7255365184047555,0.2495019442499679,0.12204392717740618,0.3932565714425957,0.48836268879893063,0.15064885063846647,0.038550242002554094,0.38874929913962725,-0.41947152353024975,0.24926563167208793,0.07166849422647915,0.1618165837405983,0.184635991946513,0.6308411944430778,0.20085952376451008,-0.09502678964076308,0.36821216982185095,0.8694603596116491,0.3595379831798017,1.0,0.021965055976275953,0.1891808566056163,0.061188524292406794
home_wins,0.0002887185804111765,0.0002887185804111765,0.00031446456948886083,0.003396799722947241,-0.06797007540980202,-0.012058084536778459,-0.010379220431142942,0.006994581557058706,-0.033755211318016315,0.003229553783530907,-0.024065937861957935,-0.04920294997860611,-0.048857510934748674,-0.03396671909585823,0.037736135215658426,0.00216867823487582,-0.04000749259911437,-0.05258647202753152,-0.01708715516850508,-0.03935926526331997,-0.046137117462934224,0.013527218118642763,0.011558807666176426,-0.008353899478283676,0.004216061189292958,0.02696990411863959,0.01552143548421038,-0.05101258191853408,0.011038507990075568,0.012987450443897056,0.018509930847797028,-0.05487751785814914,-0.047771359934683885,-0.04688567239654173,-0.05776791146563689,-0.061690890705722146,-0.037413446545648946,-0.06211706946790419,-0.016526632417163997,-0.02639518465223674,-0.05106003443949677,0.01902769432583216,0.018765528556202338,0.036899131904433474,-0.03814657524485177,0.0004645498313200478,0.0028779397660222516,0.025153405796434908,0.013007137515843962,0.05680238466315655,0.05049061560814838,-0.05101258191853408,-0.01105661571417543,-0.006895194725198268,0.027940431119328295,-0.02456806527946494,0.010928492158701343,-0.0006697574104777475,0.05133427297809776,0.02587267623944423,0.009324066536116397,0.02991409725427761,0.6509394938122351,-0.01367242119927461,0.037736135215658426,-0.0021389266311568483,-0.018569485001338863,0.0007310801652296003,0.027610398357658054,0.07249562481573851,0.04824280459369408,-0.08878449053384069,-0.07620591602431628,0.022138492624399646,-0.03859101707652976,0.016537439289852764,-0.012371011342248443,0.03928976837205205,-0.006840125110740813,-0.020765043926375643,0.02102211914881003,-0.022382294273195935,0.021965055976275953,1.0,-0.024647505119673035,-0.05807994878612976
pace,-0.21274673925196758,-0.21274673925196758,-0.21276470654895713,-0.2161737964935478,-0.13004384746508138,0.0011849214305255052,0.005386155214171075,0.4081829818837202,0.3006408609116472,-0.1940690550754357,-0.006939921514493456,0.1623859960503088,0.013924601541244126,0.08638142438945705,-0.08636326388257898,0.15978324644019448,0.24530699757763394,0.019815711381556786,0.37451908131668743,0.035196332979490194,0.2609891800705211,0.14276522829187968,0.24806192939110686,-0.004035101592269075,0.22776933090765764,0.06252401798948697,-0.040550052838630675,-0.09180925184375689,-0.1877071440625791,-0.08022975365231548,0.23765336263383194,0.3387272828647786,0.1133017807052168,0.23927350866976765,-0.02206230743856866,0.1278320919508778,-0.012617362540407477,0.0681743820269643,-0.03365391212203415,0.16151072785645776,0.04142995930732137,0.16399448301672687,0.30246719562989194,0.20197185347376112,0.050896982359051525,0.2040711791587908,0.019974202074858158,-0.018235085510008478,0.13469472462892407,0.0548603906572842,0.11320708754124804,-0.09180925184375689,0.1877211513292626,0.206517297005227,0.04489631502696092,0.15424555802439033,0.06012442351809555,0.17329467130015022,0.16770795781197706,0.25062694814760617,-0.05926178568227306,0.22374813651735795,-0.08501451087375209,0.03049291310544246,-0.08636326388257898,-0.15977132273404185,-0.04277833624042621,0.19184284332227391,0.3547247083994281,0.09467532557241605,0.20849617343982235,-0.07244490603366933,0.06274457278473991,-0.004933346165993739,0.04381199716687,0.03369626530308202,0.1480685642001376,0.06409514121832655,0.20282151534386986,0.29394233224562044,0.16843777439989732,0.0575253252320071,0.1891808566056163,-0.024647505119673035,1.0,0.4093772871661393
over_under_total,-0.09222680222068128,-0.09222680222068128,-0.09199260202334925,-0.10130694359778232,0.05657526615543845,0.20655900055539872,0.1636303100202106,0.2074981824432324,0.19128905044886482,-0.056870070472465006,-0.057174490124506934,0.11291512974350704,0.026916056344531442,0.06117756077771044,0.0762223324598106,-0.006985839758101094,0.07286828916323734,0.10541783128768115,0.26205082830052084,0.09947807096467427,0.2501739869835872,0.041571130069109015,0.1104720894224432,0.046472616025779165,0.12100164725392393,0.12651368839247104,0.013813294346571501,0.13238545399299737,0.015594786670552611,0.045561580350656196,0.13255532886237015,0.300900735697843,-0.019861595301247325,0.03421333565201966,0.04423721872725449,0.14208731837581148,0.056144629601058295,0.1337217321814474,0.005313676440108255,0.08679257302303679,0.11668196412332381,-0.05020996992184355,0.0200506501830035,0.09566131336175177,0.08945278508576482,0.1457495698207178,0.1432087220617379,-0.049159470099279144,0.04207702711945257,0.00478205485537831,0.02070349207338684,0.13238545399299737,-0.015597522883903427,0.025226768530735615,0.06036541815744682,0.06443402125334298,0.041942487376493004,0.08267461009232507,0.08569944225066142,0.1218217817626518,-0.0019316111935280935,0.11321295804893883,-0.027706210651145723,-0.014831014047017095,0.0762223324598106,0.007009873023273764,0.0324582280941397,0.051321878186721924,0.2539051414344897,-0.05068616880942202,-0.0024669580644501184,0.013239383081216258,0.05780456039070886,0.02783599765650974,0.06997382827026709,-0.0052868496415759865,0.03208954314722826,0.07042618840149917,-0.014834900297499795,0.039031948627551376,0.04754005253520362,0.03211446643574445,0.061188524292406794,-0.05807994878612976,0.4093772871661393,1.0
